id_monitoreo_ruta,id_despacho,ubicacion_actual,velocidad,temperatura_carga,combustible_restante,estado_compartimento,timestamp_registro,distancia_recorrida,tiempo_transcurrido
36191afd-6b5b-4759-939a-ff873101490d,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.78298,-76.883258)",27.03,1.6,16.45,cerrado,2025-04-28T01:07:29.640994,330.43,6:12:00
219b8bd9-7708-4026-ad05-cc54f8ae958a,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.98087,-76.645212)",106.56,-6.4,24.91,abierto,2025-04-29T00:48:29.640994,174.11,3:55:00
b537d841-d7d8-4853-b9ec-217d704e7dc4,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.815356,-76.947661)",82.34,-3.1,63.93,abierto,2025-04-28T06:36:29.640994,137.47,3:40:00
485c5987-e3c6-476d-b19b-b8bbf60ac2a0,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.139117,-76.353991)",52.26,-3.9,20.38,cerrado,2025-05-01T19:57:29.640994,458.9,3:38:00
d51582c7-667c-4f7a-95a4-a86a1cd91298,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.894972,-76.063358)",72.88,10.0,78.78,cerrado,2025-05-02T23:15:29.640994,487.63,0:41:00
9c4cb777-bd57-458d-9c3f-24000c99987a,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.761527,-76.207717)",88.36,9.2,86.19,abierto,2025-04-30T23:51:29.640994,164.33,8:30:00
01a410cc-05bd-47bd-a41b-eeca5a7dcd73,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.219131,-76.859821)",29.79,6.0,43.36,cerrado,2025-05-01T08:46:29.640994,399.61,5:29:00
bd80578d-00cd-4696-8d68-c4861bf4e283,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.489362,-76.227303)",110.26,8.7,95.36,cerrado,2025-04-28T13:15:29.640994,333.47,0:57:00
87e5807f-4749-489d-b4b1-de724a8cdafd,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.442037,-76.197098)",46.78,-9.0,29.61,cerrado,2025-05-02T19:27:29.640994,152.17,3:41:00
cea7b10d-7574-46b4-8a69-8babb398bf60,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.158371,-76.327212)",65.74,-9.6,34.29,cerrado,2025-05-04T07:26:29.641994,153.56,3:37:00
161af756-d873-4e5d-957c-e1e7eed76f4e,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.850322,-76.321396)",87.15,-4.6,40.57,abierto,2025-05-01T13:53:29.641994,421.68,7:59:00
eebce203-85a7-441e-ba2d-1176c1144b83,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.560628,-76.567389)",1.35,-4.5,54.19,abierto,2025-05-01T05:11:29.641994,237.72,1:52:00
c26f16f9-82f8-4471-831d-2af79069f731,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.084687,-76.213656)",72.38,7.4,95.59,cerrado,2025-05-04T05:24:29.641994,348.74,5:41:00
ee3247a0-f99c-468c-ae5b-4b5925b7ef2e,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.976454,-76.34178)",67.03,-7.3,56.36,cerrado,2025-04-30T00:36:29.641994,336.42,3:00:00
d6b10508-8291-4926-b123-a9790b5dadea,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.944273,-76.91984)",109.08,6.7,25.64,abierto,2025-05-02T03:11:29.641994,479.57,4:57:00
06d299e5-9be3-4221-b651-81c010dd68e2,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.635238,-76.150058)",61.05,-9.7,64.79,cerrado,2025-05-03T05:30:29.641994,101.71,1:48:00
355659cc-af0f-4a85-a342-f417686203fe,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.441289,-76.668752)",31.07,8.9,30.07,cerrado,2025-05-02T03:49:29.641994,428.31,5:29:00
868c6121-f68e-4a61-bb38-92b464083ff7,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.037221,-76.104089)",58.77,2.5,8.14,abierto,2025-05-02T11:40:29.641994,330.63,8:11:00
0dee7c4f-ad36-4ab2-aa34-d290c14ebe6d,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.784112,-76.643319)",11.47,-2.8,39.27,abierto,2025-05-01T09:51:29.641994,389.8,6:44:00
9fc08bb5-f4e3-4dde-b6e1-dc447dd0b0bf,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.508243,-76.583228)",73.47,6.3,39.19,abierto,2025-05-04T01:59:29.641994,187.39,4:15:00
023b84df-37d3-465a-a025-0ccd0c6eb3dc,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.375388,-76.355942)",80.3,9.2,79.75,cerrado,2025-04-28T16:46:29.641994,36.79,9:14:00
7ebf8df6-be77-4639-9e11-b82b732a255f,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.185854,-76.082617)",39.57,2.0,38.21,abierto,2025-05-04T10:10:29.641994,214.99,7:21:00
77764713-74ee-449f-9f9a-8eed33fa64f2,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.86313,-76.040313)",115.16,-0.3,72.34,abierto,2025-04-30T06:28:29.641994,250.46,1:33:00
514d36dd-7a13-42c7-8ed1-bca463894ee0,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.863651,-76.196714)",90.3,-8.0,73.25,abierto,2025-05-04T00:32:29.641994,391.0,3:49:00
b61c4480-c8ba-422c-940e-649f88a5b771,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.7405,-76.524767)",33.65,5.2,14.02,cerrado,2025-05-02T18:28:29.641994,70.56,6:40:00
7258836a-a8ca-47ba-95cd-647e8ee2327d,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.686399,-76.818249)",37.41,-5.0,94.76,cerrado,2025-04-30T08:57:29.641994,92.74,2:10:00
002f83d7-a51c-4124-a9ef-fcdf8c27fad2,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.786015,-76.194602)",44.43,2.3,97.77,abierto,2025-05-04T02:14:29.641994,232.45,4:08:00
b51829ac-6cdb-4836-aec3-d0e5acd36847,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.072215,-76.234872)",105.12,-7.0,11.51,cerrado,2025-05-04T00:59:29.641994,40.42,7:39:00
d0d27165-fb0f-439d-bc69-9232f39290eb,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.696513,-76.021261)",74.06,-8.7,80.46,abierto,2025-05-03T13:45:29.641994,250.81,5:55:00
7599508c-5ab7-437d-9cd4-acd332b3cbc1,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.596147,-76.805467)",17.67,1.7,8.25,abierto,2025-05-01T17:02:29.641994,392.98,0:03:00
d989854a-7b08-462a-b184-5246da20b833,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.46575,-76.360519)",61.85,-5.4,15.28,cerrado,2025-04-29T12:11:29.641994,412.59,2:12:00
0beb2889-9309-4bbe-b639-f2561c1c41e2,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.607747,-76.991903)",109.76,6.6,47.19,abierto,2025-04-28T22:13:29.641994,77.81,9:15:00
c59e230a-d617-4524-9672-c0bdfcf0490c,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.980716,-76.063812)",32.57,-3.9,64.86,cerrado,2025-04-30T11:57:29.641994,52.12,3:42:00
09c62146-3873-418a-b8ed-0f3745f52a0a,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.860777,-76.139902)",32.11,3.1,2.99,cerrado,2025-04-30T14:00:29.641994,53.47,1:23:00
7a9afeac-a4a7-4dd3-b82d-bfde422e0756,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.39337,-76.802506)",52.59,-9.9,68.77,cerrado,2025-04-29T19:26:29.641994,185.47,2:23:00
6323815e-f5bb-44c8-9b96-90db7e45bb69,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.211383,-76.251433)",21.71,5.9,84.39,cerrado,2025-04-28T01:08:29.641994,425.21,7:38:00
f574d3f4-5b77-4a3b-8bf4-5cbb0f0633c3,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.891343,-76.088445)",24.69,-9.0,85.36,cerrado,2025-04-30T13:41:29.641994,199.54,5:46:00
269f41b1-9c05-4b0f-bdcf-8c456960e4cb,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.520433,-76.851922)",105.08,-9.0,47.87,cerrado,2025-05-04T03:29:29.641994,435.97,9:44:00
96d03cf9-7a2c-4cc7-bb29-aeb31d860971,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.474606,-76.580802)",84.74,-5.3,22.93,cerrado,2025-05-01T15:25:29.641994,250.62,3:39:00
ce6e03f9-c367-4493-a32d-d12ba01260f8,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.877832,-76.356564)",25.41,4.2,52.26,abierto,2025-04-30T16:37:29.641994,242.13,6:34:00
40d57621-3381-4537-a289-1e6fa08e69d9,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.935893,-76.016052)",98.08,-2.1,52.02,abierto,2025-04-28T18:11:29.641994,362.31,6:52:00
1ebb2fe1-a2a0-4646-b079-eb16ee441860,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.126694,-76.940286)",111.78,-5.3,5.1,cerrado,2025-04-30T12:06:29.641994,98.77,6:12:00
b3e07b26-cea9-4c20-8275-09b6111d05f0,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.257411,-76.078767)",37.25,4.0,7.98,cerrado,2025-04-30T12:49:29.641994,393.37,1:11:00
781b198b-6632-4ced-a46f-7f79a74857bf,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.176059,-76.580223)",57.38,-6.5,78.38,cerrado,2025-05-04T19:53:29.641994,253.42,9:06:00
5a7746a8-7aba-46f6-8f92-11fac8f5b91f,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.400335,-76.647119)",98.59,3.0,43.73,abierto,2025-04-30T23:47:29.641994,333.0,0:20:00
d1375dd6-a440-4ddc-9c29-77eb00a6a16a,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.13329,-76.092165)",81.4,8.7,3.37,abierto,2025-05-04T11:11:29.641994,418.76,6:37:00
06def81d-d55a-4e30-a7b3-6e5c682517b0,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.518773,-76.635785)",5.57,-2.2,94.16,abierto,2025-05-02T04:45:29.641994,254.52,9:34:00
63104a72-d285-496f-b497-f24be7af85d0,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.980436,-76.411295)",95.36,7.1,12.73,abierto,2025-04-29T07:28:29.641994,271.81,3:50:00
ab18e3d9-0904-47c8-8062-f59947253e12,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.335155,-76.539603)",49.57,2.9,30.62,abierto,2025-05-03T13:05:29.641994,52.33,1:42:00
e0d5bf84-956d-4d62-808f-71d21bfa660e,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.056653,-76.463765)",92.73,-3.4,38.17,cerrado,2025-05-04T01:21:29.641994,395.09,8:49:00
277912c0-c930-47bd-958e-65d1e765827c,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.316657,-76.278529)",108.85,-1.3,50.03,abierto,2025-05-01T17:14:29.641994,432.85,8:48:00
c0d25965-355c-4a0b-a343-4f426ca92057,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.13178,-76.931224)",86.13,-4.1,79.16,abierto,2025-05-04T00:18:29.641994,265.71,9:10:00
52e9b25f-8b39-41f2-aaac-558b90c930fd,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.802339,-76.560059)",40.68,9.7,77.08,abierto,2025-05-01T07:03:29.641994,1.89,9:52:00
f0d2181e-808b-4dd5-bb3e-83f15ec7933b,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.297203,-76.81755)",38.27,2.2,15.98,abierto,2025-05-04T14:55:29.641994,472.82,3:31:00
6d13a138-d965-42e3-ad8f-9ae57c0afed3,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.343135,-76.510146)",116.47,-6.8,89.15,abierto,2025-04-29T19:57:29.641994,55.18,7:31:00
79d84179-ca00-4e89-971d-5f2ee1fc14fc,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.919413,-76.114808)",11.95,-6.7,85.69,cerrado,2025-05-02T19:14:29.641994,476.22,9:12:00
e2b05fc4-0eb0-43be-b01a-99ac91d97b09,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.948711,-76.001173)",109.96,-7.4,78.61,cerrado,2025-04-29T07:32:29.641994,293.29,2:14:00
c15ef50c-88ee-4ac5-abb6-a99357479198,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.303511,-76.115185)",10.74,-4.7,76.62,cerrado,2025-05-01T15:01:29.641994,202.17,6:23:00
da7920fa-81df-438d-80dc-b9871a0de4e9,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.883076,-76.86464)",19.72,-2.5,23.97,cerrado,2025-04-29T21:41:29.641994,97.22,0:25:00
4c7610c5-e243-4846-a55d-07ffa94c8008,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.841976,-76.523785)",118.79,9.9,31.35,abierto,2025-04-29T00:57:29.641994,45.31,0:31:00
c644dd5d-f2bd-460f-b115-4fd601486c18,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.206613,-76.228945)",74.79,-9.1,23.03,abierto,2025-05-03T12:21:29.641994,439.84,4:06:00
88a91adf-c667-4649-b9fe-6769d4702b99,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.178516,-76.594992)",50.31,-7.4,60.89,abierto,2025-05-04T01:07:29.641994,49.1,2:09:00
73c7f62f-bd34-461e-8162-b48d64f9f246,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.177599,-76.832146)",108.76,-5.9,62.01,cerrado,2025-05-03T04:45:29.641994,468.49,2:08:00
26020d8a-5b5c-46d6-9abe-7ca5151a3a0b,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.092952,-76.252185)",100.67,-5.2,33.86,cerrado,2025-05-01T03:14:29.641994,443.4,6:17:00
1eea1c30-be04-4952-b5df-11c6599e9a88,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.502712,-76.591297)",116.12,6.3,16.56,cerrado,2025-04-28T00:27:29.641994,174.52,3:39:00
78d236a8-f432-4c1f-9a47-a5b331295e91,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.708866,-76.08289)",109.64,2.8,25.95,cerrado,2025-04-29T07:27:29.641994,12.92,6:04:00
eddeb315-e1fd-4219-88b3-1a6a20b3bee5,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.282874,-76.029756)",95.69,-9.7,65.15,cerrado,2025-05-02T12:34:29.641994,373.11,7:52:00
6534f951-d665-4e07-8ea1-220f9dc04663,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.450319,-76.921685)",16.01,-1.8,47.88,cerrado,2025-04-29T08:19:29.642993,402.71,6:18:00
1b866fab-0bce-4cdb-9c1e-87e0bca5e446,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.931592,-76.075146)",56.66,-7.6,14.3,cerrado,2025-04-28T09:45:29.642993,376.78,7:47:00
15648ce4-5bcb-4930-af70-50f0d9a344a7,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.544176,-76.298667)",51.18,-6.4,62.98,cerrado,2025-04-28T18:34:29.642993,172.51,8:16:00
f24b4768-557c-49cc-a898-e52218433464,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.485754,-76.726387)",42.16,-5.1,54.96,abierto,2025-04-29T06:07:29.642993,52.6,8:47:00
f793fa44-a5eb-479a-9fc2-1c9c55e50c6c,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.304178,-76.173314)",65.57,-9.4,13.98,abierto,2025-05-02T07:06:29.642993,399.13,4:22:00
b0abab93-ce4e-4bec-899b-cceddf5061f3,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.752987,-76.648105)",38.1,2.7,60.57,cerrado,2025-04-29T03:25:29.642993,385.05,0:19:00
59a26be4-a299-4a93-aa9b-d3b34581fd7a,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.059553,-76.751335)",31.36,-7.5,14.1,abierto,2025-04-29T14:23:29.642993,22.54,4:51:00
c56cbead-2b80-4af0-81d8-5f58eb900dba,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.698092,-76.984156)",104.66,-0.3,92.71,cerrado,2025-05-01T19:38:29.642993,485.92,9:55:00
f934cbb9-70a4-4aba-9af6-66d4e1076181,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.140209,-76.961116)",94.32,-3.6,40.41,abierto,2025-04-30T07:50:29.642993,351.59,3:02:00
d4bbdaf0-1abb-455c-b581-2fd68d234256,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.694385,-76.991185)",115.55,9.9,37.44,abierto,2025-05-04T19:05:29.642993,476.8,9:14:00
1d07cad4-0fd7-4db9-9c38-709cfbc408bf,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.059045,-76.71384)",46.94,-1.5,10.17,cerrado,2025-04-28T02:29:29.642993,30.69,7:53:00
cd284e86-839d-4b40-8157-2d0cc616fa01,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.388917,-76.08747)",11.57,-3.4,19.03,abierto,2025-04-29T03:09:29.642993,476.44,1:32:00
2b9ce252-a0ed-4dfa-b8be-1fb523a0d059,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.220457,-76.668387)",108.95,-3.6,57.82,abierto,2025-04-30T07:04:29.642993,216.96,9:24:00
ceb25ed2-0e1b-4167-87a3-2849a6534bb6,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.452637,-76.212123)",25.97,-3.4,69.75,abierto,2025-05-04T21:58:29.642993,342.91,9:28:00
a1b800d5-60cb-4db4-b5b2-da1cf9d8de38,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.552066,-76.645002)",13.04,-1.8,91.08,cerrado,2025-05-04T14:10:29.642993,36.64,1:52:00
2c0031bc-7c21-42e6-bfb5-2d0bd821de39,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.447912,-76.184112)",116.89,-10.0,47.25,abierto,2025-05-03T16:12:29.642993,5.04,2:26:00
54a58869-db44-4d65-aae4-aed0ab350f0b,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.998454,-76.934125)",99.79,-1.3,79.37,abierto,2025-05-02T21:40:29.642993,126.38,0:45:00
b42d77da-92aa-4d1f-a37c-ab6018a337f9,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.572621,-76.063608)",98.81,-6.5,70.27,abierto,2025-05-03T01:51:29.642993,390.35,0:10:00
00e3c8ce-30c5-45a3-99d5-dd89f38b61b3,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.268273,-76.020672)",53.42,-1.4,66.15,abierto,2025-05-01T20:13:29.642993,240.43,2:05:00
12ca80ee-8402-45f8-9d7f-b044f08b90c0,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.555568,-76.018549)",60.3,3.8,69.93,cerrado,2025-04-28T12:13:29.642993,100.99,4:22:00
92a7fc07-136f-4e83-a456-dc54dd102688,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.824573,-76.206552)",15.48,9.6,65.45,abierto,2025-05-04T10:35:29.642993,11.97,1:15:00
aa6a61c5-1997-4c9f-9bfd-0a399b2592a4,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.670519,-76.287463)",100.5,-0.0,59.19,cerrado,2025-05-04T18:08:29.642993,242.35,6:22:00
20b80849-efcc-4686-bcb3-02711617eb71,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.523338,-76.286894)",118.48,-6.7,72.35,cerrado,2025-05-03T22:28:29.642993,442.87,2:18:00
4f6d0495-df9b-4f74-88f0-3088079a7480,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,"(-11.17934,-76.634769)",106.27,4.3,45.24,cerrado,2025-04-28T20:39:29.642993,262.54,9:13:00
951d0e64-186b-4dff-8bd5-2d5dc124f5a3,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.791132,-76.3965)",45.72,-9.3,4.29,abierto,2025-04-30T13:15:29.642993,127.05,4:37:00
1baafee0-b7e7-4520-a95b-2800bce06cd4,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.862446,-76.506214)",4.16,4.3,31.89,cerrado,2025-05-03T11:10:29.642993,148.52,1:44:00
90bf8a4f-3ce5-4c19-960c-47e020266017,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.790336,-76.064384)",16.82,-2.2,54.35,abierto,2025-04-29T09:35:29.642993,451.71,8:22:00
5f2d05d0-b939-4383-abdb-0b0af8e97876,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.23155,-76.541729)",18.54,0.2,53.95,abierto,2025-04-30T22:56:29.642993,159.59,3:33:00
15108ace-0d27-4ed7-b6f8-7dd1289062f7,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.171307,-76.552652)",51.61,8.2,45.52,abierto,2025-05-01T23:43:29.642993,281.94,5:31:00
22f47473-f4da-4047-892b-c94cb887b3f8,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.461972,-76.929137)",19.34,-3.0,76.95,cerrado,2025-05-01T03:13:29.642993,237.9,9:53:00
8d9abe2f-7191-4a2a-aeb7-581853a6bec0,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,"(-11.584183,-76.723074)",43.73,-5.0,73.27,cerrado,2025-05-04T09:48:29.642993,71.23,1:27:00
f69731cb-c988-410e-8719-525d3c585a3a,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.921409,-76.803943)",76.07,4.5,34.02,abierto,2025-05-04T05:56:29.642993,130.01,2:53:00
a586933c-dcb5-4f0e-9d81-182c5c5ce0ae,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.847572,-76.601358)",104.46,-6.4,90.49,abierto,2025-04-28T01:29:29.642993,370.19,2:43:00
c78a392c-bb4a-426c-a45c-c6885087dc47,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,"(-11.831066,-76.357947)",2.64,7.1,7.04,cerrado,2025-04-30T11:35:29.642993,456.85,7:45:00
873a0044-a96c-4c96-afcf-cdb2da8fbf6f,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.865785,-76.41225)",79.61,-9.8,72.68,abierto,2025-04-28T13:11:29.642993,452.52,0:20:00
57a7b659-186c-4afb-941a-bd8eaad31dd4,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.202602,-76.205767)",28.15,8.6,97.12,cerrado,2025-04-30T10:23:29.642993,29.14,7:51:00
25b199a1-458a-4917-ae9a-c4c8d86d04dc,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,"(-11.784847,-76.972671)",14.65,0.5,90.27,abierto,2025-04-30T01:40:29.642993,312.46,0:48:00
f0d3cd50-a8cb-42b7-9793-7ad6726a392d,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.863879,-76.168967)",1.74,-5.0,59.4,cerrado,2025-04-28T11:09:29.642993,282.27,0:51:00
0157657c-4a87-4ac9-a67c-cde4260d1696,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,"(-11.339851,-76.651097)",93.17,-1.6,24.41,cerrado,2025-04-28T02:00:29.642993,192.3,7:10:00
8bae933f-78b2-4678-8202-e70b3a201668,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.315689,-76.372651)",55.54,-9.2,91.18,cerrado,2025-04-30T20:20:29.642993,369.79,8:08:00
6a57e9ce-4dc4-4dde-892e-49cbe5e626e7,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.3085,-76.084961)",74.84,-5.3,16.52,cerrado,2025-04-29T09:32:29.642993,334.81,9:33:00
acc680b4-6df1-48f9-b9d8-329c5c82e3dc,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,"(-11.468103,-76.917431)",82.29,7.9,98.16,abierto,2025-04-29T12:48:29.642993,336.87,6:08:00
04dfb9ed-c673-43ec-90df-453bf1a18868,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,"(-11.620226,-76.616969)",119.11,5.6,99.76,cerrado,2025-05-03T23:44:29.642993,219.5,2:50:00
e80690c0-2000-475a-9b9a-aeef1645badf,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,"(-11.464417,-76.99733)",68.17,9.7,82.95,abierto,2025-04-29T13:29:29.642993,125.11,4:32:00
5723655c-cdee-42d0-a7d0-50ff6e2579dc,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,"(-11.878254,-76.780204)",55.11,-0.8,56.17,cerrado,2025-05-01T16:32:29.642993,183.78,3:00:00
c022c71e-f1ab-4fcb-be00-55863679d712,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,"(-11.252613,-76.067743)",24.99,7.0,72.27,abierto,2025-05-04T07:36:29.642993,237.19,9:42:00
