id_vehiculo,placa,marca,modelo,año,color,tipo_vehiculo,capacidad_carga,capacidad_combustible,estado_vehiculo,numero_soat,fecha_vencimiento_soat,gps_imei,gps_estado,id_usuario
1b0fdcab-2543-4376-8afb-bc6d0ff45edb,CPV-402,Volvo,FH16,2021,Azul,camioneta,10.6,317.7,False,SOA-834,2024-12-31,GPS-751,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
4c3f200a-e2ed-4443-b4bb-a530aafe2564,DRY-221,Ford,Ranger,2022,Amarillo,camioneta,14.0,463.7,True,SOA-476,2024-12-31,GPS-934,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
a8954e1d-6a11-4145-84d9-1fc9c22828cc,LXD-860,Isuzu,NQR,2020,Verde,camion,2.5,429.8,True,SOA-093,2024-12-31,GPS-668,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
d4120ea5-d4d0-4548-ae98-f5742462be49,AWV-674,Nissan,Frontier,2021,Blanco,camioneta,16.6,103.3,True,SOA-197,2024-12-31,GPS-701,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
39472155-5180-4e6b-884e-974755e0de57,FVQ-287,Ford,Ranger,2019,Rojo,camioneta,18.1,118.0,True,SOA-658,2024-12-31,GPS-395,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
2a130f3a-aea7-4e47-b6aa-920f204a8455,HEM-912,Mitsubishi,Fuso,2020,Azul,camion,12.4,603.7,False,SOA-111,2024-12-31,GPS-697,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
4d818d90-759c-4f32-adbc-332a20fb4668,FTM-766,Toyota,Hilux,2019,Verde,camioneta,3.7,723.5,True,SOA-531,2024-12-31,GPS-265,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
c5143a11-2af1-4be2-978c-7e186c4d7d07,GBO-002,Mercedes-Benz,Actros,2023,Plata,camioneta,22.8,317.2,True,SOA-251,2024-12-31,GPS-203,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
1a5901d9-b1d6-45d2-b62c-e15506f2e28a,DAO-754,Volvo,FH16,2022,Gris,camion,9.4,267.5,True,SOA-189,2024-12-31,GPS-756,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
db2abb0f-78c4-44a9-843c-6000077d9d36,VSD-217,Volvo,FH16,2018,Verde,camion,20.4,566.8,False,SOA-458,2024-12-31,GPS-779,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
e71cede8-a303-4dc2-bace-cf353839215d,YEG-793,Toyota,Hilux,2023,Amarillo,camion,1.8,429.6,True,SOA-114,2024-12-31,GPS-282,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
ff54f182-1aa2-435f-be30-5d2d2ef298b8,LAE-843,Mitsubishi,Fuso,2021,Negro,camion,21.1,299.4,False,SOA-484,2024-12-31,GPS-774,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
4b9f17f8-fb94-40b2-92dd-00134364e475,OUS-174,Nissan,Frontier,2018,Blanco,camion,4.0,294.8,True,SOA-300,2024-12-31,GPS-387,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
6000bde6-cbbb-4737-9825-3c7def6d22c3,ZLI-874,Hyundai,HD65,2022,Rojo,camion,5.6,590.0,False,SOA-596,2024-12-31,GPS-788,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
616de444-dc13-4f71-aad4-452d56d8c03f,IAI-857,Hino,300,2023,Amarillo,camion,13.6,669.6,False,SOA-393,2024-12-31,GPS-216,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
e01720ff-8004-4704-9c7b-af25844f5448,VDR-177,Mitsubishi,Fuso,2020,Amarillo,camioneta,23.0,142.4,True,SOA-415,2024-12-31,GPS-122,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
199e8c8f-b1db-479d-baeb-de0253ee828f,AIQ-273,Mercedes-Benz,Actros,2021,Plata,camioneta,11.9,254.4,True,SOA-645,2024-12-31,GPS-186,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
3511e6d6-b699-4eba-9483-4f54f3d1a73f,TYG-400,Isuzu,NQR,2023,Gris,camion,5.3,273.1,False,SOA-415,2024-12-31,GPS-148,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
3b3a3860-4c81-4b55-9a1c-c10b3df5f377,RQW-434,Hino,300,2022,Gris,camion,9.3,466.7,True,SOA-907,2024-12-31,GPS-744,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
de921bd2-5490-40ab-a827-2f30dbcd7206,UUQ-922,Hino,300,2023,Azul,camion,15.3,751.8,False,SOA-759,2024-12-31,GPS-313,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
89516188-4bca-4641-b449-92e37cee2b0a,FSV-718,Hyundai,HD65,2023,Gris,camion,8.9,96.8,True,SOA-102,2024-12-31,GPS-558,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
512c42e1-dbb4-4edf-be95-75430545464a,AST-056,Volvo,FH16,2020,Azul,camioneta,20.2,475.4,True,SOA-240,2024-12-31,GPS-289,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
7efa53f7-b328-413e-8b52-3577667c29f1,NWX-311,Volvo,FH16,2019,Plata,camioneta,11.2,217.9,False,SOA-092,2024-12-31,GPS-227,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
cef07c9b-b260-4953-a94a-6e7101f9fa57,ESZ-737,Mitsubishi,Fuso,2018,Rojo,camioneta,1.4,323.5,True,SOA-262,2024-12-31,GPS-921,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
2d841658-dbfa-4eb4-9b47-44c41e8ec3de,WOO-291,Hino,300,2023,Amarillo,camioneta,5.9,736.1,True,SOA-793,2024-12-31,GPS-681,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
4cec5c6d-3e89-479c-b078-bf4d024aa017,HHR-808,Mercedes-Benz,Actros,2021,Blanco,camioneta,19.5,665.2,False,SOA-986,2024-12-31,GPS-860,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
907481a5-acc6-4426-a58e-160717403ab8,LPO-821,Isuzu,NQR,2023,Rojo,camioneta,22.9,337.3,False,SOA-778,2024-12-31,GPS-299,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
191b576d-886d-4742-82cc-19cec4ecb821,FFT-722,Toyota,Hilux,2020,Negro,camioneta,17.4,677.9,True,SOA-489,2024-12-31,GPS-548,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
ad97f0e1-fd82-446e-8ac5-7ebfe57d810f,KSV-465,Chevrolet,S10,2022,Azul,camion,24.5,62.9,False,SOA-239,2024-12-31,GPS-531,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
c31836e3-920d-4f36-8aa8-2b51f4929674,JJH-203,Volvo,FH16,2019,Gris,camion,24.0,528.4,True,SOA-212,2024-12-31,GPS-882,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
60dcbd58-996b-46d9-aec0-2d5d50aac49a,VPV-458,Hino,300,2021,Gris,camioneta,6.6,289.6,True,SOA-671,2024-12-31,GPS-799,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
37ab19e1-4594-484b-ac66-bba8ff48faa8,SHV-473,Isuzu,NQR,2021,Verde,camion,6.3,556.0,False,SOA-897,2024-12-31,GPS-951,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
3d07ba73-ef0a-4713-9a15-cfa3f64e4fcb,FWN-884,Ford,Ranger,2020,Verde,camion,10.0,725.2,False,SOA-609,2024-12-31,GPS-217,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
fa20b13c-0308-4d04-91d8-c4f5647d431a,ZWV-576,Toyota,Hilux,2020,Gris,camioneta,22.5,373.0,True,SOA-387,2024-12-31,GPS-348,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
c035e638-fca9-4d4b-bc67-acf3c0541ffb,GAE-552,Ford,Ranger,2019,Amarillo,camion,18.8,418.1,False,SOA-037,2024-12-31,GPS-339,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
a882caa0-c042-4d36-8e24-05ac37d5aa4e,NEU-669,Mitsubishi,Fuso,2021,Blanco,camion,7.0,597.6,True,SOA-574,2024-12-31,GPS-658,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
8f40846c-da20-4f20-86fb-bc82a6a6447d,NIL-544,Hyundai,HD65,2018,Gris,camion,12.9,177.3,True,SOA-463,2024-12-31,GPS-382,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
4ce72329-32ac-4528-a83f-ba08c7eb4a9d,RYS-684,Nissan,Frontier,2020,Azul,camion,2.4,266.7,True,SOA-314,2024-12-31,GPS-871,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
d04d88fa-0295-4216-af49-391fbdfc727d,XCF-715,Chevrolet,S10,2020,Gris,camion,13.8,437.8,True,SOA-626,2024-12-31,GPS-921,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
b160bf2c-0a78-4ae1-9c95-ac9b86a35ae2,AFY-947,Mitsubishi,Fuso,2020,Rojo,camion,21.6,210.4,False,SOA-719,2024-12-31,GPS-236,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
ad118ab2-ea61-4d6b-8291-dc511c1625aa,MJJ-656,Toyota,Hilux,2019,Negro,camioneta,18.9,101.2,False,SOA-975,2024-12-31,GPS-468,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
d46851ee-bd65-4c04-9be6-cc4a26045854,KVP-560,Hyundai,HD65,2019,Plata,camioneta,14.3,264.9,True,SOA-945,2024-12-31,GPS-101,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
d2bbfe4a-6a4f-4463-a792-aabe0b58d49a,ROR-088,Hino,300,2020,Plata,camion,21.1,151.3,True,SOA-428,2024-12-31,GPS-842,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
ace93050-35a6-4b5e-a1c9-8a3bb54840c4,QIK-192,Mercedes-Benz,Actros,2023,Blanco,camioneta,4.2,336.2,True,SOA-204,2024-12-31,GPS-199,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
b565542e-f0a5-4398-a03a-2cf73dc51c17,XYB-543,Nissan,Frontier,2020,Verde,camion,18.8,683.1,False,SOA-486,2024-12-31,GPS-572,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
aa5d56be-648b-4f4d-912e-4a0e32f6805f,ZEN-874,Hyundai,HD65,2019,Plata,camion,24.6,667.7,False,SOA-110,2024-12-31,GPS-349,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
66bc6bb4-0f6b-4238-af9f-04dee63b62ff,NEN-874,Chevrolet,S10,2018,Negro,camioneta,19.7,373.2,True,SOA-725,2024-12-31,GPS-208,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
9ae71b06-4fff-41ca-a7a2-55d0658b0c0b,JOS-650,Hino,300,2018,Rojo,camioneta,1.8,752.3,False,SOA-813,2024-12-31,GPS-681,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
5e3eceb5-e572-4739-955f-8d1e2deb22b9,NHI-066,Hyundai,HD65,2020,Amarillo,camion,10.9,631.4,False,SOA-297,2024-12-31,GPS-195,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
da56cbab-884f-4376-b8cd-85522961ec17,EPL-458,Nissan,Frontier,2020,Negro,camioneta,15.5,576.2,False,SOA-180,2024-12-31,GPS-165,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
af1224a9-d723-4d0f-bb52-8c1275d09ddc,QZQ-481,Nissan,Frontier,2019,Rojo,camion,21.2,321.5,True,SOA-482,2024-12-31,GPS-654,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
6c441651-6030-441d-9c42-3a1c4f0757f8,CZY-286,Nissan,Frontier,2020,Rojo,camion,20.2,732.9,False,SOA-550,2024-12-31,GPS-227,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
3794090b-0b8f-4e07-9f12-17c2d898a707,CYQ-767,Ford,Ranger,2020,Plata,camioneta,19.2,279.1,True,SOA-964,2024-12-31,GPS-892,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
6d7c70a7-f161-442e-ab58-aced8af6f83b,TEL-657,Mercedes-Benz,Actros,2020,Rojo,camion,2.7,279.9,False,SOA-537,2024-12-31,GPS-498,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
bab4d94f-d21e-4f63-b825-20e2e812a2e9,QSD-911,Toyota,Hilux,2022,Plata,camion,8.6,180.7,False,SOA-508,2024-12-31,GPS-963,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
761fd2a4-c8b6-4c8b-b1c4-194fe2e8dfc3,ZRQ-901,Hyundai,HD65,2020,Gris,camioneta,22.9,81.5,False,SOA-189,2024-12-31,GPS-904,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
e49271fb-0a83-447b-8c2b-5c6da0db65f7,USH-133,Nissan,Frontier,2022,Negro,camioneta,18.7,346.1,False,SOA-305,2024-12-31,GPS-719,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
c54466b5-11f2-4537-be0d-ca657a0f97b2,GDE-639,Ford,Ranger,2018,Verde,camioneta,7.7,248.6,False,SOA-875,2024-12-31,GPS-507,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
b6ee1c78-a349-4559-be58-761e2c52df97,WPS-591,Mercedes-Benz,Actros,2020,Rojo,camion,9.1,645.0,False,SOA-761,2024-12-31,GPS-265,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
415f9c93-7c8c-4381-8b92-a8861f959f94,MHH-892,Nissan,Frontier,2019,Verde,camioneta,20.0,75.3,True,SOA-371,2024-12-31,GPS-950,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
9407417d-8d1b-445a-a3e9-021d47c708a4,DLF-626,Nissan,Frontier,2022,Rojo,camioneta,18.5,378.2,False,SOA-758,2024-12-31,GPS-740,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
10df77b7-641a-402c-a7a7-ea753bc66b36,MBL-367,Ford,Ranger,2021,Rojo,camion,22.0,290.3,False,SOA-632,2024-12-31,GPS-446,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
3b726676-3ab2-47e3-9254-61bf3c53c24e,JXM-606,Toyota,Hilux,2020,Rojo,camion,1.6,249.4,False,SOA-505,2024-12-31,GPS-611,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
a9db5e74-7730-4c41-87ec-8260c2676942,KTG-194,Ford,Ranger,2019,Amarillo,camioneta,10.9,700.3,False,SOA-650,2024-12-31,GPS-167,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
2bddaf49-5d33-423e-be88-491bd2fea893,UPO-639,Chevrolet,S10,2019,Plata,camioneta,7.7,109.7,True,SOA-595,2024-12-31,GPS-277,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
ee6ed254-2a27-4599-9eb2-dcd6678ca5a7,YFB-259,Chevrolet,S10,2019,Plata,camioneta,16.1,506.2,True,SOA-768,2024-12-31,GPS-473,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
c93cc499-7527-40f3-b750-9626c384a7b2,AYB-229,Mercedes-Benz,Actros,2020,Negro,camioneta,12.7,581.1,False,SOA-229,2024-12-31,GPS-793,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
32e5adc3-69bb-4f55-9aee-d6601e035a66,QAC-382,Ford,Ranger,2020,Rojo,camioneta,13.8,755.0,True,SOA-580,2024-12-31,GPS-602,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
9c92e531-a416-4cc5-a0db-168dadba26f0,NFW-854,Isuzu,NQR,2021,Verde,camioneta,2.3,461.3,True,SOA-767,2024-12-31,GPS-730,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
5e3a8a0c-7b16-4847-b7a0-6540743cc674,IEH-910,Mitsubishi,Fuso,2021,Blanco,camioneta,5.0,148.4,True,SOA-309,2024-12-31,GPS-564,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
4ef6c0d0-b269-45fb-ad73-9077206f3e45,VSV-840,Nissan,Frontier,2020,Amarillo,camion,18.3,399.7,False,SOA-222,2024-12-31,GPS-219,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
5595cb6b-e235-4af1-9fd7-24c0660a1115,PHL-094,Isuzu,NQR,2019,Plata,camion,5.7,442.1,False,SOA-824,2024-12-31,GPS-167,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
2fd3ddca-d94c-4ece-8b32-e36245f49445,SEY-243,Isuzu,NQR,2023,Azul,camion,18.0,692.9,True,SOA-522,2024-12-31,GPS-508,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
1894bc6b-afc0-44a2-8bf4-51666dc1b1e0,AJR-899,Toyota,Hilux,2021,Gris,camion,20.7,747.3,True,SOA-508,2024-12-31,GPS-256,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
7cbce3ec-eaa4-4ee5-8b5b-f2982a129006,VNU-383,Toyota,Hilux,2023,Verde,camion,22.9,674.2,False,SOA-798,2024-12-31,GPS-544,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
83d290c3-2155-4df8-b17f-b5faaf0d242c,TLQ-866,Hino,300,2022,Blanco,camion,16.5,487.5,False,SOA-111,2024-12-31,GPS-459,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
40a77da7-eb6c-4b33-90c0-598b498a766d,JXT-885,Volvo,FH16,2021,Amarillo,camioneta,11.1,797.9,True,SOA-362,2024-12-31,GPS-950,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
b0b13d6f-e782-4c53-8ccd-c338a35741eb,KCJ-607,Mitsubishi,Fuso,2018,Rojo,camion,20.1,413.0,False,SOA-479,2024-12-31,GPS-482,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
4c66c470-e2ce-45fd-b875-b1908feb29b9,WEB-358,Chevrolet,S10,2018,Rojo,camion,21.8,248.3,False,SOA-182,2024-12-31,GPS-199,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
6a4fc755-3969-4463-af67-33ad196c574d,GRS-435,Mitsubishi,Fuso,2022,Gris,camion,7.2,277.6,False,SOA-831,2024-12-31,GPS-947,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
57494f25-b3e7-496f-bb62-c983ccdbe5d0,YUK-636,Mitsubishi,Fuso,2021,Verde,camion,3.9,89.1,True,SOA-960,2024-12-31,GPS-953,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
89970132-3d61-40f4-a596-81d18e56a056,ILQ-505,Toyota,Hilux,2018,Rojo,camioneta,11.1,560.8,False,SOA-772,2024-12-31,GPS-362,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
92560151-087e-416a-8392-8c6c3af4e217,VYB-315,Nissan,Frontier,2020,Azul,camion,15.5,274.7,True,SOA-509,2024-12-31,GPS-256,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
260bdfaf-8d6a-4e21-b02f-7bbc535b11ac,DCV-362,Toyota,Hilux,2018,Negro,camioneta,23.8,655.5,True,SOA-162,2024-12-31,GPS-642,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
b37cc85a-4f3d-4926-90e4-97a41a8b3bb0,TDS-731,Isuzu,NQR,2019,Blanco,camion,14.9,267.5,True,SOA-153,2024-12-31,GPS-362,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
82a0df38-0c6b-48ae-bac0-1acae4cb9ef7,XNZ-947,Chevrolet,S10,2019,Plata,camioneta,6.5,65.8,True,SOA-112,2024-12-31,GPS-658,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
ea0d6655-d57c-41f7-882d-13e2bb2e4abc,ARE-629,Nissan,Frontier,2018,Negro,camioneta,21.2,87.3,False,SOA-705,2024-12-31,GPS-356,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
92ed4e3d-d47e-4b2f-998a-12a65ee8a732,SSF-206,Mercedes-Benz,Actros,2022,Plata,camion,16.8,566.3,True,SOA-375,2024-12-31,GPS-126,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
5f21ba42-a554-4be5-933f-499d402e44a2,PBM-755,Hino,300,2018,Blanco,camioneta,3.1,764.7,False,SOA-555,2024-12-31,GPS-748,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
2835dd3e-9e40-4c85-8f0b-ac9a2e9096ae,DCW-444,Mitsubishi,Fuso,2020,Blanco,camion,21.9,602.3,True,SOA-079,2024-12-31,GPS-575,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
3fac47a5-defa-49fd-9087-a1be8878ceff,QGK-191,Nissan,Frontier,2022,Verde,camioneta,3.8,341.8,False,SOA-957,2024-12-31,GPS-294,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
77674e0c-2905-4e25-8e7c-d649ae8c8da3,RZM-018,Hyundai,HD65,2018,Azul,camioneta,21.8,62.8,True,SOA-394,2024-12-31,GPS-640,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
6eaec7d9-193d-4168-80d0-b7e4558ec828,COW-671,Mercedes-Benz,Actros,2021,Plata,camion,18.7,442.2,False,SOA-297,2024-12-31,GPS-527,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
3383e12e-e33e-4f9f-b069-31a683b971bb,ANC-857,Mitsubishi,Fuso,2020,Gris,camion,20.6,493.9,True,SOA-189,2024-12-31,GPS-960,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
9772c9e5-bb33-42e7-b063-ab491be1b25b,UOE-713,Nissan,Frontier,2018,Negro,camion,12.0,120.1,False,SOA-632,2024-12-31,GPS-892,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
df2a6aee-8d62-45c9-8e88-915d9cacdc26,WIG-915,Ford,Ranger,2022,Rojo,camioneta,9.2,72.7,False,SOA-395,2024-12-31,GPS-499,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
37e64872-e54d-4c1f-9d81-39c022b968d8,MKE-061,Toyota,Hilux,2021,Negro,camioneta,8.4,510.9,True,SOA-061,2024-12-31,GPS-198,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
d5f195a3-7bc8-4922-a6a1-4d6217f12b74,BEG-702,Ford,Ranger,2018,Plata,camion,8.2,138.3,False,SOA-828,2024-12-31,GPS-510,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
e2a397d0-17c8-4131-9cea-222c4126d5f3,DPM-270,Mercedes-Benz,Actros,2019,Blanco,camion,6.8,84.0,True,SOA-967,2024-12-31,GPS-189,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
5228732b-70aa-4b99-9926-7a5afc48ef02,XBT-258,Toyota,Hilux,2021,Plata,camioneta,19.5,297.5,False,SOA-418,2024-12-31,GPS-633,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
587469c5-cc12-45d6-9282-d395b0301bc0,BWV-174,Hyundai,HD65,2018,Amarillo,camioneta,14.1,563.0,False,SOA-762,2024-12-31,GPS-318,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
bf4b5944-9309-403a-953f-99432711a95b,DCQ-314,Toyota,Hilux,2019,Azul,camioneta,23.2,676.0,False,SOA-458,2024-12-31,GPS-945,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
b6fce034-ac5a-493e-bfa4-3af344699ac0,GNN-321,Mitsubishi,Fuso,2019,Rojo,camioneta,3.8,650.4,False,SOA-809,2024-12-31,GPS-529,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
57d446bb-b44a-4ea7-9568-1e155399c623,LAQ-156,Hino,300,2020,Azul,camion,3.2,622.5,False,SOA-895,2024-12-31,GPS-327,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
a15dd0ea-fa30-41f4-acf7-1b7bf5382609,VAK-972,Nissan,Frontier,2019,Verde,camioneta,16.7,450.8,True,SOA-252,2024-12-31,GPS-577,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
359a493d-41a7-43d8-9f28-c0d454060c48,FLB-721,Toyota,Hilux,2018,Amarillo,camioneta,15.1,249.1,True,SOA-660,2024-12-31,GPS-115,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
7c46bf7e-9201-48b4-b147-72f44d2a39c1,QUQ-815,Mitsubishi,Fuso,2021,Blanco,camioneta,21.6,601.8,True,SOA-539,2024-12-31,GPS-949,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
5d385418-3d9e-4e8f-a240-07410b98c079,THQ-155,Hino,300,2021,Azul,camioneta,19.9,449.1,False,SOA-847,2024-12-31,GPS-979,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
2d7db4cd-9901-473f-92d8-461c75a99d1b,FTD-184,Volvo,FH16,2023,Blanco,camion,9.4,771.2,False,SOA-897,2024-12-31,GPS-150,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
96a90d04-226b-46cf-997c-6bc3fb9a1fdc,GQA-074,Toyota,Hilux,2023,Verde,camioneta,11.7,167.1,True,SOA-701,2024-12-31,GPS-485,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
daaea644-5e90-4e74-ae5a-25e0a5a1d9c4,PNR-474,Volvo,FH16,2021,Azul,camioneta,19.4,516.4,True,SOA-761,2024-12-31,GPS-921,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
9ec5f4bc-a2a4-43db-8176-d65b5431883d,NWS-421,Volvo,FH16,2021,Verde,camion,4.7,284.3,False,SOA-210,2024-12-31,GPS-468,False,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
575e0812-a18d-4fed-bf58-a44f197a687c,QEG-423,Mercedes-Benz,Actros,2021,Verde,camioneta,16.0,599.7,False,SOA-399,2024-12-31,GPS-730,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
